name,scores
IS_I_C04_D13.jpg,"[58.0, 80.0, 95.0, 91.0, 85.0, 100.0, 97.0, 65.0, 96.0, 92.0, 63.0, 100.0, 67.0, 100.0, 97.0, 80.0, 91.0, 62.0, 75.0, 98.0, 91.0, 83.0, 100.0, 85.0, 90.0, 43.0, 75.0, 84.0, 54.0, 99.0]"
IS_I_C06_D02.jpg,"[62.0, 48.0, 86.0, 67.0, 93.0, 59.0, 61.0, 69.0, 49.0, 32.0, 62.0, 43.0, 62.0, 73.0, 50.0, 18.0, 71.0, 34.0, 57.0, 56.0, 47.0, 44.0, 91.0, 50.0, 63.0, 55.0, 46.0, 58.0, 69.0, 64.0]"
IS_VI_C01_D05.jpg,"[20.0, 13.0, 29.0, 75.0, 15.0, 46.0, 65.0, 34.0, 50.0, 4.0, 31.0, 28.0, 25.0, 39.0, 52.0, 23.0, 44.0, 49.0, 20.0, 44.0, 73.0, 51.0, 17.0, 22.0, 17.0, 51.0, 14.0, 52.0, 67.0, 44.0, 16.0, 40.0, 38.0, 59.0, 60.0]"
IS_VI_C02_D08.jpg,"[64.0, 51.0, 47.0, 73.0, 48.0, 71.0, 52.0, 72.0, 49.0, 51.0, 37.0, 36.0, 84.0, 41.0, 73.0, 44.0, 81.0, 81.0, 39.0, 35.0, 70.0, 62.0, 36.0, 43.0, 37.0, 73.0, 59.0, 73.0, 77.0, 39.0, 78.0, 81.0, 33.0, 61.0, 49.0]"
IS_VI_C03_D11.jpg,"[19.0, 37.0, 55.0, 53.0, 34.0, 82.0, 41.0, 71.0, 80.0, 38.0, 31.0, 68.0, 46.0, 37.0, 64.0, 73.0, 49.0, 65.0, 31.0, 50.0, 73.0, 37.0, 43.0, 13.0, 38.0, 59.0, 56.0, 79.0, 41.0, 51.0, 71.0, 60.0, 64.0, 82.0, 44.0]"
IS_VI_C06_D14.jpg,"[0.0, 32.0, 62.0, 75.0, 74.0, 52.0, 49.0, 35.0, 20.0, 4.0, 35.0, 18.0, 68.0, 21.0, 72.0, 21.0, 23.0, 28.0, 12.0, 91.0, 62.0, 74.0, 7.0, 34.0, 36.0, 62.0, 65.0, 6.0, 77.0, 76.0, 28.0, 52.0, 37.0, 0.0, 50.0]"
IS_VI_C08_D03.jpg,"[73.0, 28.0, 41.0, 22.0, 37.0, 31.0, 52.0, 59.0, 46.0, 41.0, 32.0, 45.0, 16.0, 29.0, 56.0, 38.0, 38.0, 70.0, 3.0, 81.0, 64.0, 41.0, 33.0, 35.0, 2.0, 67.0, 51.0, 68.0, 64.0, 49.0, 35.0, 44.0, 27.0, 67.0, 31.0]"
IS_V_C01_D06.jpg,"[66.0, 56.0, 75.0, 22.0, 49.0, 55.0, 28.0, 41.0, 53.0, 82.0, 75.0, 62.0, 51.0, 51.0, 63.0, 91.0, 65.0, 70.0, 85.0, 61.0, 42.0, 73.0, 90.0, 64.0, 44.0, 81.0, 66.0, 90.0, 57.0, 40.0, 52.0, 77.0, 62.0, 59.0]"
IS_V_C02_D11.jpg,"[60.0, 64.0, 34.0, 8.0, 34.0, 14.0, 35.0, 21.0, 44.0, 42.0, 15.0, 28.0, 42.0, 9.0, 55.0, 55.0, 25.0, 39.0, 3.0, 26.0, 50.0, 44.0, 33.0, 32.0, 39.0, 55.0, 9.0, 63.0, 28.0, 14.0, 31.0, 44.0, 46.0, 43.0]"
IS_V_C05_D04.jpg,"[11.0, 7.0, 13.0, 7.0, 0.0, 17.0, 7.0, 0.0, 6.0, 7.0, 0.0, 8.0, 4.0, 11.0, 2.0, 16.0, 37.0, 0.0, 0.0, 7.0, 3.0, 6.0, 0.0, 0.0, 0.0, 28.0, 4.0, 12.0, 7.0, 0.0, 10.0, 37.0, 8.0, 3.0]"
IS_III_C06_D04.jpg,"[62.0, 0.0, 31.0, 14.0, 75.0, 0.0, 65.0, 65.0, 17.0, 0.0, 6.0, 2.0, 1.0, 60.0, 78.0, 18.0, 10.0, 27.0, 6.0, 60.0, 35.0, 0.0, 33.0, 31.0, 45.0, 13.0, 67.0, 6.0, 37.0, 50.0, 54.0]"
IS_III_C06_D05.jpg,"[0.0, 69.0, 35.0, 25.0, 95.0, 46.0, 66.0, 0.0, 6.0, 18.0, 0.0, 43.0, 0.0, 49.0, 0.0, 0.0, 61.0, 40.0, 8.0, 52.0, 10.0, 18.0, 39.0, 0.0, 43.0, 29.0, 21.0, 52.0, 18.0, 29.0, 52.0]"
IS_III_C06_D06.jpg,"[3.0, 26.0, 8.0, 21.0, 49.0, 23.0, 36.0, 0.0, 9.0, 0.0, 29.0, 9.0, 0.0, 76.0, 64.0, 12.0, 5.0, 0.0, 26.0, 52.0, 40.0, 21.0, 8.0, 24.0, 0.0, 0.0, 0.0, 18.0, 24.0, 49.0, 51.0]"
IS_III_C06_D07.jpg,"[95.0, 44.0, 44.0, 82.0, 61.0, 48.0, 68.0, 27.0, 49.0, 21.0, 33.0, 16.0, 61.0, 71.0, 75.0, 60.0, 59.0, 47.0, 49.0, 53.0, 54.0, 66.0, 78.0, 86.0, 66.0, 64.0, 29.0, 76.0, 84.0, 44.0, 32.0]"
IS_III_C06_D08.jpg,"[96.0, 57.0, 61.0, 99.0, 92.0, 54.0, 95.0, 56.0, 76.0, 98.0, 93.0, 60.0, 81.0, 74.0, 90.0, 75.0, 43.0, 87.0, 57.0, 74.0, 62.0, 88.0, 97.0, 75.0, 83.0, 85.0, 38.0, 85.0, 91.0, 66.0, 38.0]"
IS_III_C06_D09.jpg,"[90.0, 65.0, 77.0, 94.0, 91.0, 50.0, 73.0, 100.0, 85.0, 95.0, 79.0, 55.0, 71.0, 83.0, 90.0, 92.0, 83.0, 59.0, 36.0, 73.0, 83.0, 84.0, 73.0, 92.0, 81.0, 92.0, 57.0, 75.0, 98.0, 82.0, 12.0]"
IS_III_C06_D10.jpg,"[40.0, 77.0, 96.0, 0.0, 85.0, 66.0, 77.0, 22.0, 61.0, 29.0, 91.0, 20.0, 8.0, 59.0, 23.0, 58.0, 51.0, 47.0, 0.0, 56.0, 21.0, 66.0, 0.0, 11.0, 67.0, 50.0, 65.0, 15.0, 55.0, 60.0, 60.0]"
IS_III_C06_D11.jpg,"[98.0, 100.0, 99.0, 100.0, 99.0, 77.0, 93.0, 87.0, 95.0, 97.0, 78.0, 100.0, 100.0, 68.0, 98.0, 86.0, 99.0, 100.0, 79.0, 71.0, 78.0, 86.0, 99.0, 100.0, 95.0, 90.0, 85.0, 69.0, 100.0, 76.0, 56.0]"
IS_III_C06_D12.jpg,"[84.0, 62.0, 70.0, 77.0, 43.0, 45.0, 63.0, 33.0, 66.0, 85.0, 82.0, 72.0, 51.0, 82.0, 94.0, 66.0, 39.0, 94.0, 29.0, 62.0, 59.0, 10.0, 76.0, 57.0, 83.0, 77.0, 51.0, 77.0, 89.0, 42.0, 16.0]"
IS_III_C06_D13.jpg,"[69.0, 84.0, 63.0, 26.0, 63.0, 40.0, 83.0, 53.0, 35.0, 46.0, 40.0, 25.0, 4.0, 78.0, 39.0, 52.0, 18.0, 56.0, 10.0, 59.0, 53.0, 6.0, 50.0, 37.0, 58.0, 67.0, 28.0, 64.0, 83.0, 43.0, 29.0]"
IS_II_C01_D01.jpg,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0]"
IS_II_C01_D02.jpg,"[96.0, 74.0, 85.0, 86.0, 98.0, 95.0, 87.0, 100.0, 95.0, 83.0, 82.0, 95.0, 92.0, 92.0, 53.0, 69.0, 90.0, 99.0, 85.0, 94.0, 77.0, 51.0, 82.0, 92.0, 86.0, 79.0, 96.0, 72.0, 87.0, 88.0, 80.0, 93.0]"
IS_II_C01_D03.jpg,"[63.0, 63.0, 83.0, 58.0, 53.0, 42.0, 62.0, 91.0, 61.0, 44.0, 68.0, 76.0, 59.0, 45.0, 87.0, 82.0, 52.0, 49.0, 94.0, 100.0, 100.0, 78.0, 68.0, 60.0, 93.0, 82.0, 74.0, 51.0, 37.0, 86.0, 74.0, 88.0]"
IS_II_C01_D04.jpg,"[31.0, 23.0, 8.0, 25.0, 15.0, 9.0, 12.0, 5.0, 16.0, 7.0, 7.0, 15.0, 22.0, 7.0, 16.0, 2.0, 10.0, 9.0, 10.0, 8.0, 13.0, 10.0, 15.0, 7.0, 8.0, 12.0, 15.0, 14.0, 28.0, 7.0, 5.0, 20.0]"
IS_II_C01_D05.jpg,"[36.0, 33.0, 33.0, 27.0, 29.0, 9.0, 22.0, 4.0, 32.0, 24.0, 11.0, 23.0, 30.0, 30.0, 22.0, 7.0, 30.0, 32.0, 5.0, 7.0, 47.0, 24.0, 27.0, 18.0, 12.0, 100.0, 51.0, 28.0, 22.0, 30.0, 16.0, 12.0]"
IS_II_C01_D06.jpg,"[83.0, 85.0, 61.0, 85.0, 82.0, 92.0, 63.0, 85.0, 40.0, 72.0, 56.0, 68.0, 76.0, 77.0, 86.0, 87.0, 98.0, 99.0, 49.0, 67.0, 52.0, 78.0, 54.0, 87.0, 78.0, 94.0, 73.0, 81.0, 32.0, 53.0, 77.0, 86.0, 78.0, 85.0, 74.0, 84.0, 81.0, 96.0, 14.0, 47.0, 57.0, 86.0, 50.0, 100.0, 87.0, 89.0, 69.0, 72.0, 70.0, 93.0, 54.0, 66.0, 85.0, 91.0, 36.0, 39.0, 88.0, 89.0, 75.0, 80.0, 61.0, 100.0, 69.0, 71.0]"
IS_II_C01_D08.jpg,"[80.0, 65.0, 61.0, 72.0, 98.0, 34.0, 59.0, 55.0, 53.0, 64.0, 60.0, 76.0, 64.0, 86.0, 77.0, 69.0, 94.0, 87.0, 88.0, 53.0, 91.0, 52.0, 77.0, 65.0, 79.0, 70.0, 49.0, 34.0, 49.0, 78.0, 80.0, 88.0]"
IS_II_C01_D09.jpg,"[73.0, 52.0, 48.0, 78.0, 84.0, 53.0, 46.0, 49.0, 77.0, 67.0, 75.0, 46.0, 55.0, 69.0, 31.0, 89.0, 69.0, 75.0, 67.0, 92.0, 60.0, 57.0, 51.0, 85.0, 87.0, 56.0, 52.0, 33.0, 63.0, 86.0, 60.0, 82.0]"
IS_II_C01_D10.jpg,"[5.0, 34.0, 16.0, 24.0, 21.0, 8.0, 29.0, 9.0, 25.0, 13.0, 28.0, 27.0, 22.0, 16.0, 19.0, 19.0, 22.0, 44.0, 13.0, 11.0, 26.0, 26.0, 28.0, 18.0, 13.0, 25.0, 18.0, 21.0, 4.0, 13.0, 30.0, 18.0]"
IS_II_C01_D11.jpg,"[91.0, 75.0, 69.0, 82.0, 79.0, 73.0, 84.0, 93.0, 53.0, 88.0, 90.0, 89.0, 67.0, 79.0, 79.0, 63.0, 65.0, 94.0, 71.0, 99.0, 95.0, 85.0, 77.0, 100.0, 100.0, 71.0, 98.0, 29.0, 72.0, 83.0, 96.0, 75.0]"
IS_II_C01_D12.jpg,"[62.0, 50.0, 40.0, 56.0, 52.0, 24.0, 34.0, 68.0, 51.0, 52.0, 65.0, 69.0, 59.0, 76.0, 73.0, 14.0, 56.0, 79.0, 78.0, 10.0, 34.0, 65.0, 38.0, 45.0, 90.0, 51.0, 37.0, 33.0, 55.0, 67.0, 72.0, 56.0]"
IS_II_C01_D13.jpg,"[11.0, 42.0, 21.0, 20.0, 17.0, 7.0, 17.0, 11.0, 44.0, 14.0, 15.0, 11.0, 13.0, 23.0, 13.0, 2.0, 15.0, 14.0, 15.0, 2.0, 20.0, 20.0, 13.0, 10.0, 0.0, 29.0, 13.0, 24.0, 17.0, 6.0, 29.0, 21.0]"
IS_II_C02_D01.jpg,"[0.0, 7.0, 15.0, 3.0, 0.0, 0.0, 14.0, 6.0, 24.0, 12.0, 9.0, 20.0, 10.0, 24.0, 0.0, 0.0, 45.0, 0.0, 8.0, 9.0, 5.0, 23.0, 4.0, 0.0, 50.0, 13.0, 21.0, 22.0, 34.0, 65.0, 38.0]"
IS_II_C02_D02.jpg,"[76.0, 90.0, 95.0, 100.0, 95.0, 80.0, 66.0, 57.0, 100.0, 94.0, 67.0, 93.0, 86.0, 82.0, 86.0, 86.0, 85.0, 86.0, 71.0, 85.0, 87.0, 87.0, 94.0, 99.0, 50.0, 78.0, 36.0, 34.0, 88.0, 86.0, 85.0]"
IS_II_C02_D03.jpg,"[65.0, 84.0, 86.0, 96.0, 32.0, 49.0, 60.0, 93.0, 67.0, 75.0, 89.0, 61.0, 70.0, 80.0, 88.0, 68.0, 91.0, 56.0, 56.0, 54.0, 97.0, 67.0, 100.0, 96.0, 53.0, 74.0, 37.0, 48.0, 55.0, 96.0, 75.0]"
IS_II_C02_D04.jpg,"[9.0, 0.0, 0.0, 5.0, 30.0, 6.0, 30.0, 0.0, 2.0, 13.0, 15.0, 2.0, 22.0, 16.0, 3.0, 8.0, 0.0, 5.0, 3.0, 5.0, 0.0, 3.0, 0.0, 16.0, 44.0, 7.0, 5.0, 10.0, 16.0, 52.0, 0.0]"
IS_II_C02_D05.jpg,"[22.0, 40.0, 28.0, 81.0, 34.0, 32.0, 44.0, 10.0, 43.0, 13.0, 29.0, 25.0, 72.0, 39.0, 13.0, 61.0, 82.0, 16.0, 88.0, 35.0, 74.0, 59.0, 56.0, 30.0, 50.0, 52.0, 40.0, 26.0, 46.0, 91.0, 73.0]"
IS_II_C02_D06.jpg,"[88.0, 91.0, 87.0, 98.0, 78.0, 91.0, 18.0, 95.0, 87.0, 100.0, 97.0, 100.0, 86.0, 95.0, 90.0, 96.0, 91.0, 97.0, 87.0, 93.0, 94.0, 98.0, 73.0, 84.0, 55.0, 82.0, 100.0, 100.0, 82.0, 97.0, 83.0, 94.0, 99.0, 100.0, 70.0, 96.0, 49.0, 54.0, 62.0, 93.0, 99.0, 100.0, 56.0, 82.0, 75.0, 79.0, 99.0, 100.0, 50.0, 51.0, 94.0, 98.0, 71.0, 81.0, 59.0, 90.0, 51.0, 54.0, 100.0, 100.0, 89.0, 100.0]"
IS_II_C02_D07.jpg,"[48.0, 29.0, 51.0, 99.0, 77.0, 71.0, 35.0, 81.0, 64.0, 61.0, 47.0, 86.0, 54.0, 73.0, 80.0, 65.0, 98.0, 62.0, 98.0, 56.0, 49.0, 60.0, 65.0, 35.0, 50.0, 80.0, 28.0, 93.0, 87.0, 70.0, 80.0]"
IS_II_C02_D08.jpg,"[100.0, 73.0, 54.0, 55.0, 46.0, 70.0, 99.0, 88.0, 46.0, 65.0, 58.0, 75.0, 80.0, 92.0, 70.0, 99.0, 71.0, 69.0, 85.0, 50.0, 58.0, 71.0, 50.0, 99.0, 50.0, 80.0, 68.0, 79.0, 67.0, 98.0, 82.0]"
IS_II_C02_D09.jpg,"[27.0, 65.0, 28.0, 16.0, 30.0, 36.0, 36.0, 74.0, 48.0, 18.0, 38.0, 33.0, 42.0, 66.0, 12.0, 20.0, 49.0, 51.0, 5.0, 25.0, 45.0, 22.0, 46.0, 18.0, 47.0, 76.0, 27.0, 40.0, 41.0, 44.0, 69.0]"
IS_II_C02_D10.jpg,"[15.0, 21.0, 37.0, 6.0, 30.0, 4.0, 36.0, 5.0, 52.0, 19.0, 15.0, 42.0, 25.0, 38.0, 11.0, 31.0, 43.0, 7.0, 62.0, 16.0, 22.0, 37.0, 13.0, 15.0, 50.0, 44.0, 25.0, 45.0, 38.0, 85.0, 32.0]"
IS_II_C02_D12.jpg,"[25.0, 37.0, 40.0, 9.0, 16.0, 26.0, 19.0, 50.0, 52.0, 35.0, 5.0, 12.0, 65.0, 23.0, 33.0, 27.0, 45.0, 30.0, 6.0, 27.0, 54.0, 24.0, 31.0, 36.0, 51.0, 47.0, 12.0, 44.0, 43.0, 42.0, 67.0]"
IS_II_C02_D13.jpg,"[84.0, 47.0, 78.0, 47.0, 30.0, 53.0, 50.0, 95.0, 29.0, 64.0, 58.0, 47.0, 51.0, 52.0, 77.0, 89.0, 54.0, 43.0, 81.0, 37.0, 40.0, 46.0, 68.0, 20.0, 52.0, 90.0, 13.0, 62.0, 42.0, 87.0, 83.0]"
IS_II_C03_D01.jpg,"[14.0, 26.0, 9.0, 14.0, 13.0, 20.0, 15.0, 12.0, 18.0, 24.0, 27.0, 38.0, 29.0, 18.0, 14.0, 27.0, 31.0, 28.0, 38.0, 4.0, 27.0, 22.0, 11.0, 22.0, 28.0, 47.0, 32.0, 25.0, 3.0, 6.0, 11.0, 29.0]"
IS_II_C03_D02.jpg,"[98.0, 62.0, 82.0, 99.0, 100.0, 100.0, 99.0, 98.0, 100.0, 83.0, 100.0, 85.0, 97.0, 76.0, 94.0, 62.0, 93.0, 100.0, 100.0, 100.0, 100.0, 94.0, 88.0, 89.0, 100.0, 51.0, 68.0, 65.0, 98.0, 92.0, 69.0, 89.0]"
IS_II_C03_D03.jpg,"[26.0, 50.0, 32.0, 78.0, 35.0, 30.0, 40.0, 46.0, 48.0, 17.0, 45.0, 32.0, 60.0, 22.0, 46.0, 69.0, 52.0, 62.0, 54.0, 47.0, 66.0, 58.0, 35.0, 68.0, 63.0, 50.0, 36.0, 30.0, 64.0, 34.0, 50.0, 55.0]"
IS_II_C03_D04.jpg,"[4.0, 0.0, 3.0, 0.0, 5.0, 4.0, 6.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 19.0, 5.0, 3.0, 0.0, 1.0, 0.0, 0.0]"
IS_II_C03_D05.jpg,"[23.0, 28.0, 7.0, 23.0, 16.0, 5.0, 5.0, 8.0, 24.0, 12.0, 15.0, 24.0, 41.0, 17.0, 19.0, 8.0, 12.0, 22.0, 5.0, 5.0, 16.0, 13.0, 19.0, 16.0, 4.0, 32.0, 29.0, 17.0, 11.0, 20.0, 0.0, 18.0]"
IS_II_C03_D06.jpg,"[93.0, 95.0, 65.0, 100.0, 87.0, 100.0, 92.0, 95.0, 71.0, 91.0, 61.0, 74.0, 71.0, 93.0, 92.0, 95.0, 82.0, 88.0, 84.0, 87.0, 68.0, 84.0, 54.0, 79.0, 73.0, 89.0, 84.0, 91.0, 77.0, 100.0, 85.0, 97.0, 86.0, 98.0, 78.0, 80.0, 88.0, 91.0, 53.0, 96.0, 80.0, 84.0, 76.0, 82.0, 87.0, 90.0, 59.0, 78.0, 79.0, 100.0, 51.0, 52.0, 40.0, 44.0, 42.0, 77.0, 78.0, 96.0, 75.0, 80.0, 88.0, 100.0, 88.0, 100.0]"
IS_II_C03_D07.jpg,"[71.0, 74.0, 73.0, 100.0, 76.0, 96.0, 57.0, 92.0, 83.0, 67.0, 46.0, 93.0, 78.0, 89.0, 85.0, 79.0, 88.0, 97.0, 62.0, 99.0, 91.0, 89.0, 73.0, 100.0, 91.0, 51.0, 45.0, 70.0, 72.0, 61.0, 49.0, 67.0]"
IS_II_C03_D08.jpg,"[33.0, 21.0, 11.0, 46.0, 34.0, 26.0, 27.0, 45.0, 44.0, 44.0, 60.0, 51.0, 49.0, 23.0, 29.0, 40.0, 38.0, 54.0, 32.0, 35.0, 55.0, 40.0, 41.0, 35.0, 38.0, 47.0, 33.0, 27.0, 28.0, 13.0, 45.0, 42.0]"
IS_II_C03_D09.jpg,"[44.0, 40.0, 45.0, 56.0, 43.0, 35.0, 58.0, 90.0, 51.0, 57.0, 37.0, 59.0, 69.0, 48.0, 38.0, 83.0, 62.0, 46.0, 40.0, 90.0, 52.0, 52.0, 55.0, 45.0, 30.0, 48.0, 43.0, 21.0, 50.0, 14.0, 25.0, 51.0]"
IS_II_C03_D10.jpg,"[0.0, 9.0, 0.0, 3.0, 0.0, 12.0, 0.0, 0.0, 3.0, 4.0, 10.0, 8.0, 10.0, 12.0, 13.0, 7.0, 14.0, 2.0, 0.0, 3.0, 5.0, 4.0, 8.0, 6.0, 3.0, 32.0, 8.0, 12.0, 7.0, 6.0, 39.0, 14.0]"
IS_II_C03_D11.jpg,"[86.0, 56.0, 90.0, 97.0, 96.0, 82.0, 58.0, 100.0, 61.0, 58.0, 95.0, 61.0, 86.0, 79.0, 71.0, 56.0, 83.0, 95.0, 77.0, 97.0, 52.0, 100.0, 75.0, 82.0, 97.0, 49.0, 66.0, 40.0, 82.0, 70.0, 97.0, 75.0]"
IS_II_C03_D12.jpg,"[19.0, 49.0, 23.0, 47.0, 14.0, 38.0, 39.0, 44.0, 29.0, 23.0, 6.0, 15.0, 40.0, 42.0, 39.0, 27.0, 37.0, 37.0, 28.0, 13.0, 15.0, 30.0, 38.0, 38.0, 22.0, 46.0, 29.0, 22.0, 30.0, 24.0, 55.0, 37.0]"
IS_II_C03_D13.jpg,"[92.0, 60.0, 55.0, 83.0, 34.0, 50.0, 80.0, 87.0, 55.0, 47.0, 74.0, 43.0, 68.0, 73.0, 77.0, 53.0, 47.0, 67.0, 50.0, 94.0, 44.0, 45.0, 49.0, 67.0, 52.0, 50.0, 51.0, 60.0, 45.0, 25.0, 87.0, 63.0]"
IS_II_C04_D01.jpg,"[15.0, 9.0, 48.0, 31.0, 21.0, 30.0, 15.0, 86.0, 70.0, 34.0, 45.0, 31.0, 48.0, 59.0, 83.0, 29.0, 0.0, 18.0, 5.0, 88.0, 26.0, 34.0, 22.0, 30.0, 8.0, 40.0, 55.0, 27.0, 29.0, 73.0, 39.0, 40.0]"
IS_II_C04_D03.jpg,"[42.0, 92.0, 100.0, 92.0, 92.0, 91.0, 100.0, 90.0, 84.0, 38.0, 97.0, 90.0, 98.0, 89.0, 100.0, 64.0, 91.0, 98.0, 90.0, 98.0, 84.0, 11.0, 85.0, 100.0, 54.0, 52.0, 93.0, 37.0, 54.0, 84.0, 85.0, 82.0]"
IS_II_C04_D04.jpg,"[0.0, 36.0, 0.0, 4.0, 11.0, 0.0, 0.0, 0.0, 30.0, 2.0, 2.0, 4.0, 20.0, 1.0, 53.0, 23.0, 22.0, 37.0, 0.0, 4.0, 1.0, 0.0, 8.0, 0.0, 0.0, 0.0, 48.0, 19.0, 0.0, 84.0, 46.0, 0.0]"
IS_II_C04_D05.jpg,"[25.0, 81.0, 17.0, 9.0, 11.0, 16.0, 32.0, 15.0, 73.0, 15.0, 14.0, 61.0, 38.0, 88.0, 82.0, 44.0, 13.0, 43.0, 78.0, 100.0, 55.0, 79.0, 48.0, 19.0, 35.0, 43.0, 76.0, 46.0, 9.0, 82.0, 39.0, 23.0]"
IS_II_C04_D06.jpg,"[61.0, 73.0, 29.0, 51.0, 19.0, 55.0, 82.0, 88.0, 25.0, 89.0, 71.0, 77.0, 51.0, 65.0, 51.0, 69.0, 71.0, 84.0, 39.0, 65.0, 64.0, 80.0, 55.0, 72.0, 35.0, 44.0, 80.0, 93.0, 73.0, 87.0, 9.0, 29.0, 53.0, 76.0, 91.0, 100.0, 78.0, 83.0, 12.0, 27.0, 38.0, 44.0, 42.0, 49.0, 38.0, 45.0, 49.0, 80.0, 32.0, 56.0, 65.0, 91.0, 65.0, 89.0, 36.0, 47.0, 62.0, 95.0, 75.0, 84.0, 98.0, 100.0, 69.0, 83.0]"
IS_II_C04_D07.jpg,"[80.0, 66.0, 84.0, 95.0, 100.0, 100.0, 76.0, 99.0, 98.0, 43.0, 49.0, 54.0, 88.0, 54.0, 100.0, 28.0, 84.0, 55.0, 53.0, 80.0, 55.0, 53.0, 86.0, 90.0, 75.0, 75.0, 94.0, 82.0, 73.0, 77.0, 65.0, 97.0]"
IS_II_C04_D08.jpg,"[69.0, 49.0, 66.0, 85.0, 98.0, 42.0, 63.0, 99.0, 91.0, 53.0, 75.0, 86.0, 59.0, 86.0, 83.0, 75.0, 71.0, 71.0, 84.0, 36.0, 57.0, 49.0, 65.0, 51.0, 90.0, 58.0, 92.0, 42.0, 76.0, 72.0, 84.0, 71.0]"
IS_II_C04_D09.jpg,"[94.0, 93.0, 37.0, 91.0, 29.0, 76.0, 97.0, 57.0, 100.0, 92.0, 81.0, 44.0, 67.0, 91.0, 93.0, 27.0, 86.0, 68.0, 100.0, 78.0, 71.0, 96.0, 85.0, 23.0, 100.0, 46.0, 87.0, 33.0, 66.0, 76.0, 47.0, 29.0]"
IS_II_C04_D10.jpg,"[18.0, 64.0, 54.0, 35.0, 0.0, 38.0, 60.0, 30.0, 70.0, 36.0, 63.0, 38.0, 63.0, 62.0, 78.0, 59.0, 35.0, 34.0, 33.0, 0.0, 29.0, 36.0, 59.0, 10.0, 27.0, 18.0, 48.0, 18.0, 22.0, 76.0, 93.0, 93.0]"
IS_II_C04_D11.jpg,"[87.0, 84.0, 76.0, 50.0, 46.0, 63.0, 66.0, 100.0, 96.0, 80.0, 90.0, 22.0, 100.0, 98.0, 100.0, 98.0, 90.0, 99.0, 49.0, 49.0, 100.0, 88.0, 90.0, 93.0, 97.0, 73.0, 87.0, 46.0, 97.0, 95.0, 90.0, 100.0]"
IS_II_C04_D12.jpg,"[100.0, 99.0, 33.0, 53.0, 48.0, 92.0, 75.0, 93.0, 99.0, 26.0, 73.0, 50.0, 96.0, 94.0, 97.0, 38.0, 44.0, 85.0, 44.0, 3.0, 91.0, 100.0, 70.0, 67.0, 96.0, 53.0, 60.0, 25.0, 95.0, 86.0, 85.0, 53.0]"
IS_II_C04_D13.jpg,"[49.0, 76.0, 70.0, 90.0, 96.0, 61.0, 82.0, 81.0, 94.0, 63.0, 58.0, 98.0, 76.0, 70.0, 100.0, 86.0, 99.0, 100.0, 29.0, 96.0, 94.0, 60.0, 84.0, 52.0, 97.0, 56.0, 97.0, 31.0, 58.0, 71.0, 46.0, 79.0]"
IS_II_C05_D01.jpg,"[9.0, 66.0, 9.0, 76.0, 0.0, 10.0, 0.0, 0.0, 72.0, 8.0, 8.0, 6.0, 3.0, 23.0, 0.0, 5.0, 0.0, 22.0, 47.0, 1.0, 24.0, 35.0, 11.0, 4.0, 0.0, 45.0, 33.0, 33.0, 23.0, 67.0, 36.0, 0.0]"
IS_II_C05_D02.jpg,"[86.0, 73.0, 89.0, 92.0, 25.0, 60.0, 89.0, 87.0, 98.0, 71.0, 49.0, 82.0, 48.0, 95.0, 74.0, 67.0, 69.0, 89.0, 80.0, 100.0, 67.0, 67.0, 83.0, 93.0, 97.0, 53.0, 88.0, 35.0, 51.0, 88.0, 100.0, 91.0]"
IS_II_C05_D03.jpg,"[24.0, 75.0, 28.0, 92.0, 33.0, 51.0, 51.0, 5.0, 70.0, 66.0, 63.0, 49.0, 33.0, 27.0, 100.0, 43.0, 14.0, 78.0, 69.0, 6.0, 16.0, 17.0, 15.0, 29.0, 47.0, 50.0, 60.0, 29.0, 35.0, 86.0, 53.0, 27.0]"
IS_II_C05_D04.jpg,"[18.0, 69.0, 95.0, 85.0, 68.0, 22.0, 16.0, 16.0, 62.0, 49.0, 84.0, 39.0, 0.0, 69.0, 74.0, 42.0, 58.0, 96.0, 16.0, 5.0, 32.0, 6.0, 17.0, 13.0, 47.0, 50.0, 69.0, 53.0, 13.0, 83.0, 32.0, 44.0]"
IS_II_C05_D05.jpg,"[32.0, 2.0, 88.0, 81.0, 51.0, 58.0, 100.0, 54.0, 84.0, 58.0, 16.0, 67.0, 19.0, 38.0, 51.0, 61.0, 40.0, 55.0, 84.0, 99.0, 40.0, 45.0, 75.0, 68.0, 65.0, 49.0, 79.0, 40.0, 7.0, 91.0, 62.0, 58.0]"
IS_II_C05_D07.jpg,"[83.0, 76.0, 80.0, 83.0, 97.0, 77.0, 69.0, 93.0, 68.0, 92.0, 80.0, 95.0, 83.0, 57.0, 100.0, 75.0, 48.0, 49.0, 34.0, 57.0, 83.0, 56.0, 53.0, 69.0, 93.0, 50.0, 82.0, 39.0, 78.0, 83.0, 86.0, 57.0]"
