name,wadiqam_nr
8342894979.jpg,-0.685530424118042
8343118972.jpg,0.14653967320919037
8343579007.jpg,-0.6737380027770996
8345197886.jpg,-0.7507344484329224
8345496530.jpg,-0.044638946652412415
8346047313.jpg,-0.4181823134422302
8346245093.jpg,-0.39043858647346497
8346970641.jpg,-0.7073467969894409
8347284037.jpg,-0.247343510389328
8348001072.jpg,-0.17755618691444397
8348113359.jpg,-1.2495522499084473
8329144701.jpg,-0.8971478343009949
8329938246.jpg,-0.29050374031066895
8329958275.jpg,-0.0817028135061264
8329986781.jpg,0.02181049808859825
8330723470.jpg,-0.03673843666911125
8330807035.jpg,-0.822963297367096
8331586612.jpg,-0.2783600091934204
8331607175.jpg,-0.503311276435852
8331758509.jpg,-0.07543949037790298
8332215391.jpg,-0.4082200825214386
8333161105.jpg,-0.04556068032979965
8333619480.jpg,-0.7529431581497192
8333683532.jpg,-0.16536077857017517
8333814090.jpg,-0.9276441335678101
8333982072.jpg,-0.798547089099884
8334203333.jpg,-0.9101792573928833
8334314471.jpg,-0.5170390605926514
8320017511.jpg,0.10815638303756714
8320098796.jpg,-0.5967317819595337
8320423007.jpg,-1.0585376024246216
8320489600.jpg,-0.1673799753189087
8320909145.jpg,-0.5989022850990295
8321029602.jpg,-0.3206421136856079
8321126258.jpg,-0.7433314323425293
8321155777.jpg,-0.987707257270813
8321480608.jpg,-0.5428592562675476
8321682395.jpg,-0.7052607536315918
8321981131.jpg,-0.6071494221687317
8322388606.jpg,-0.4710223078727722
8322413607.jpg,-0.07648341357707977
8322643928.jpg,-1.0855904817581177
8322994549.jpg,-0.5859194993972778
8323120996.jpg,-0.14802591502666473
8325420861.jpg,-0.05128321051597595
8488319324.jpg,-0.22311434149742126
8498192267.jpg,-0.6956335306167603
8506145736.jpg,-0.9940690994262695
85152804.jpg,-0.03549855947494507
8522546794.jpg,-0.7690401077270508
8530869068.jpg,-0.25822824239730835
8540532034.jpg,-0.5756049752235413
8551620615.jpg,-0.0592055507004261
8560160557.jpg,-0.40157610177993774
8569001906.jpg,0.09509507566690445
8589157666.jpg,-1.181159496307373
8597381500.jpg,-0.3156157433986664
8607324496.jpg,-0.9150698184967041
8616342001.jpg,-1.0669687986373901
8626678643.jpg,-0.32588282227516174
8635239066.jpg,-0.0919901430606842
8306155022.jpg,-0.05181797966361046
8306749332.jpg,0.011457967571914196
8306770184.jpg,0.05971786007285118
8307817608.jpg,-0.8017147779464722
8308200442.jpg,-0.1695343405008316
8308350290.jpg,-0.2920532524585724
8308811931.jpg,-0.9860848188400269
8309215514.jpg,-1.445426344871521
8310254529.jpg,-0.17005252838134766
8310618188.jpg,-0.30743706226348877
8310619532.jpg,-0.7082379460334778
8311563943.jpg,0.0014673129189759493
8314358374.jpg,-0.6965664029121399
8314966745.jpg,-1.050676941871643
8316898244.jpg,-0.781979501247406
8317893385.jpg,0.04077170044183731
8318268016.jpg,-0.23553669452667236
8299135149.jpg,0.03926254063844681
8299281180.jpg,-0.14223136007785797
8300309247.jpg,-0.7127729654312134
8301114122.jpg,-0.532429039478302
8301271447.jpg,-0.1272982954978943
8302396098.jpg,0.05307069420814514
8302682948.jpg,-0.11666687577962875
8303486295.jpg,0.010269011370837688
8303662528.jpg,0.011361516080796719
8303933730.jpg,-0.3251384496688843
8303968382.jpg,-0.031237822026014328
8304043296.jpg,-0.1268244832754135
8304558173.jpg,0.19126152992248535
8304722901.jpg,-0.31079423427581787
8305212885.jpg,-1.0108224153518677
8305612260.jpg,-0.41259780526161194
8305620668.jpg,-1.0803313255310059
8283511236.jpg,-0.14940853416919708
8284022272.jpg,-0.07206181436777115
8285094496.jpg,-0.3063430190086365
8286418266.jpg,0.1862124353647232
8287040167.jpg,-0.8627488017082214
8287545136.jpg,-0.8777409791946411
8288312901.jpg,0.10666300356388092
8288373596.jpg,-0.003669717814773321
8289927707.jpg,-0.020031100139021873
8291626660.jpg,-0.4271784722805023
8292084929.jpg,-0.280584454536438
8292596709.jpg,-0.03622056916356087
8292826193.jpg,-0.6316252946853638
8293206684.jpg,-0.15115995705127716
8293797976.jpg,-0.20125886797904968
8296218747.jpg,-0.18116603791713715
8297827964.jpg,-0.1792622059583664
8272075374.jpg,-0.10088679939508438
8272706512.jpg,-0.41057878732681274
8272930518.jpg,-0.07777589559555054
82729305186.jpg,-0.10759276151657104
8273944978.jpg,-0.4473457336425781
8273957786.jpg,-0.6831544637680054
8274584258.jpg,-0.1439935714006424
8274829582.jpg,0.14307327568531036
8275793121.jpg,-0.03877341374754906
8278414113.jpg,-0.6085429787635803
8279922752.jpg,-0.13868241012096405
8281818195.jpg,-1.0152227878570557
8282376526.jpg,-0.5095425844192505
82824130.jpg,-1.3578063249588013
8282451903.jpg,-0.09941975027322769
8282948203.jpg,-0.20573952794075012
8283257984.jpg,-1.041919231414795
826373.jpg,0.0247669517993927
8266041849.jpg,0.01692279614508152
8266134524.jpg,-0.9601459503173828
8266648992.jpg,-0.2124527096748352
8267105534.jpg,0.1331329047679901
8267153015.jpg,0.09064066410064697
8267201129.jpg,-0.4422873854637146
8267353806.jpg,-0.2674177289009094
8267786798.jpg,-0.2524743974208832
8268523027.jpg,-0.8776302337646484
8268756631.jpg,-0.20920918881893158
8268859988.jpg,-0.43078774213790894
8269777387.jpg,-1.0091632604599
8269784088.jpg,-0.317829430103302
8270648540.jpg,-0.41871377825737
8270671503.jpg,-0.6787837147712708
827067298.jpg,0.015354355797171593
8253280616.jpg,-0.09912277013063431
8253601805.jpg,-0.25684061646461487
8256049516.jpg,-0.47732990980148315
8256076417.jpg,-0.2258656919002533
8256731117.jpg,-0.5373302102088928
8256977391.jpg,-0.20310063660144806
8257636356.jpg,-0.13431958854198456
8257779790.jpg,-0.7742257714271545
8258234240.jpg,-0.1830557882785797
8259404043.jpg,-0.14442095160484314
8259557757.jpg,-0.5426956415176392
8260840073.jpg,-0.25701430439949036
8261560586.jpg,-0.256565660238266
8262387641.jpg,-0.08789899945259094
8262794558.jpg,-0.24745629727840424
8262966434.jpg,-0.3846490979194641
8263016549.jpg,-0.7362249493598938
8242599767.jpg,-0.09638065099716187
8242811234.jpg,-0.7528350949287415
8242906564.jpg,-1.0934075117111206
8244017611.jpg,-0.2794748544692993
8244040268.jpg,-0.008496603928506374
8245350767.jpg,-0.12832248210906982
8246007228.jpg,-0.8034478425979614
8246184591.jpg,-0.7490679621696472
8246479044.jpg,-0.3600110709667206
8246841627.jpg,-0.03852224349975586
8247215463.jpg,-0.029011400416493416
8247844062.jpg,-0.06862004846334457
8248519358.jpg,0.07530569285154343
8248564902.jpg,0.06677480041980743
8249630967.jpg,-0.3424781560897827
8250498441.jpg,-0.6492376327514648
8251327289.jpg,-0.7636485695838928
8232391054.jpg,-0.04245869442820549
8232440995.jpg,-0.004767213948071003
8232481457.jpg,-0.828605055809021
8233745351.jpg,-0.06939215958118439
8234020680.jpg,-1.043189525604248
8236704145.jpg,-0.2682874798774719
8236758432.jpg,-0.28286561369895935
823805862.jpg,-1.0631533861160278
8238462203.jpg,-0.23170220851898193
8239827069.jpg,-0.2547484338283539
8240021404.jpg,-0.08839856088161469
8240214052.jpg,-0.37321943044662476
8240220210.jpg,-0.6747283339500427
8241257694.jpg,-0.6023870706558228
8241419350.jpg,-0.107622891664505
82414193505.jpg,-0.10180384665727615
82421401.jpg,-1.1020969152450562
8225184235.jpg,-0.8820996284484863
8225506418.jpg,-0.14147934317588806
8226831484.jpg,-0.7666873931884766
8228733135.jpg,-0.3843863904476166
8228800442.jpg,-0.3838602304458618
8228841274.jpg,-0.7233172059059143
8229120528.jpg,-0.7463160157203674
8229585759.jpg,-0.09294255822896957
8229993789.jpg,-0.3233117461204529
8230351643.jpg,-0.6599012017250061
8230377264.jpg,-0.9127733707427979
8230394579.jpg,-0.3370203971862793
8230396549.jpg,-0.682934045791626
8230450365.jpg,-0.1969844549894333
8230728519.jpg,-0.18278831243515015
8231125615.jpg,-0.23532627522945404
8231492407.jpg,-0.34666648507118225
8214901795.jpg,-0.11328087747097015
8215066958.jpg,-0.2333458960056305
8215413789.jpg,-0.5713433027267456
8216118608.jpg,-0.22590363025665283
8216243918.jpg,-0.15709362924098969
8216954885.jpg,0.010585681535303593
8217034676.jpg,-1.2494360208511353
8218123958.jpg,-0.6156055331230164
82183009.jpg,-0.7552211880683899
8218739759.jpg,-0.2221384346485138
8218987987.jpg,-0.125319704413414
8219032452.jpg,-0.6449495553970337
8219528225.jpg,-0.6983721852302551
8220742117.jpg,-1.4489399194717407
8221139072.jpg,-0.08983267843723297
8222142608.jpg,-1.0925414562225342
8222741744.jpg,-0.31211426854133606
8203914551.jpg,0.054713960736989975
8206370859.jpg,0.18976132571697235
8207139364.jpg,-0.34543728828430176
8207322738.jpg,-0.35007256269454956
8207527983.jpg,-0.20465397834777832
8208615482.jpg,-0.0031375186517834663
8208757707.jpg,-0.6527894139289856
8209638994.jpg,-0.40934768319129944
8209647019.jpg,-0.03448093682527542
8210031777.jpg,-0.11902204900979996
8210857374.jpg,-0.550870418548584
8210890973.jpg,-0.20235565304756165
8211686846.jpg,-0.9865679740905762
8212033390.jpg,-0.32264938950538635
8212081020.jpg,-1.0805232524871826
8212301132.jpg,-0.8509525656700134
8213284057.jpg,-0.3751986026763916
8194417466.jpg,0.06690528243780136
8195268203.jpg,-0.9373388886451721
8195491375.jpg,-0.540420651435852
8195543723.jpg,0.09769048541784286
8195809276.jpg,-0.4799942076206207
8195917264.jpg,-0.17483201622962952
8196266010.jpg,-0.7589415907859802
8197401957.jpg,0.09357216954231262
81974019574.jpg,0.05944816395640373
8197822329.jpg,-1.00763738155365
8199545794.jpg,-0.06784205138683319
8199731208.jpg,0.17956234514713287
8199832249.jpg,-0.5207117199897766
8200520446.jpg,-0.9371432662010193
8201445603.jpg,-0.5120642185211182
8201535489.jpg,-0.10295019298791885
8201796429.jpg,-0.05314779654145241
8184075727.jpg,-0.28700730204582214
8184338593.jpg,-0.8232042193412781
8184978499.jpg,-0.3177463710308075
8185021640.jpg,-0.268319308757782
8185807831.jpg,-0.29514822363853455
8185829074.jpg,-0.05629315227270126
8186224852.jpg,-0.4358074963092804
8186599780.jpg,-0.540248692035675
818793256.jpg,-0.7009915709495544
8188022955.jpg,-0.4265326261520386
8188461365.jpg,-0.7172850370407104
8188524067.jpg,-1.086454153060913
8189076643.jpg,0.10319525748491287
8189726942.jpg,-0.6837347745895386
8191059336.jpg,-0.20692633092403412
8192678214.jpg,0.10182885825634003
8192992760.jpg,-0.5161572098731995
8177168382.jpg,-1.0151630640029907
8178464033.jpg,0.1709733009338379
8178540063.jpg,-0.9759547114372253
8178731250.jpg,-0.2831738591194153
8178834291.jpg,-0.48099011182785034
8179235502.jpg,-0.37604042887687683
81792355027.jpg,-0.5819849371910095
8179375247.jpg,-0.31637635827064514
8179397976.jpg,-0.11859873682260513
8179500414.jpg,-0.3279457092285156
8179614383.jpg,-0.6582323312759399
8179882827.jpg,-0.0007988239522092044
8181726766.jpg,-0.9686751365661621
8182062575.jpg,-0.4435594975948334
8182393998.jpg,-1.0741808414459229
8183741020.jpg,-0.10862785577774048
8183781293.jpg,-0.3163886070251465
8164688693.jpg,-0.2990275025367737
8165044722.jpg,-0.3733368515968323
8165323576.jpg,-1.2711951732635498
8166756819.jpg,-0.34662434458732605
8167486220.jpg,-0.09809473901987076
8167676296.jpg,-0.907227098941803
8167934912.jpg,-0.008350430987775326
8169167251.jpg,-0.6148910522460938
8171751224.jpg,-0.1721242219209671
8171907364.jpg,-1.0961954593658447
8172599370.jpg,-0.23908522725105286
8174015928.jpg,-0.9671100378036499
8175674967.jpg,-0.05148569494485855
8175828572.jpg,-0.013122912496328354
8176025549.jpg,0.13230715692043304
8176328950.jpg,-0.5052837133407593
8176381032.jpg,-0.6920579671859741
8155106995.jpg,-0.3613101541996002
8156018718.jpg,0.154998317360878
8156608688.jpg,0.022159893065690994
8157038620.jpg,-0.2828359007835388
8157117322.jpg,-0.2170543223619461
8157884969.jpg,-0.5086773633956909
8157886874.jpg,-0.11426658183336258
8158011851.jpg,-0.1671542525291443
8158072489.jpg,-0.045362118631601334
8158344434.jpg,-0.057955302298069
8158453521.jpg,-0.04253474622964859
8159044184.jpg,0.009073193185031414
8159815111.jpg,-1.014407753944397
8161767113.jpg,-0.14992842078208923
8162335542.jpg,-1.0229651927947998
8162764501.jpg,0.007392233703285456
8163644568.jpg,-1.1011724472045898
8142530403.jpg,0.007284004706889391
8142555462.jpg,-0.8293458819389343
8142580716.jpg,-0.9173896908760071
8142588958.jpg,-0.3155757188796997
8142609774.jpg,-0.30188822746276855
8142864218.jpg,-0.2764859199523926
8144270233.jpg,-0.13827082514762878
8144691822.jpg,-0.06335210800170898
8145791705.jpg,-0.3126686215400696
8148747862.jpg,-0.02889685519039631
8150322605.jpg,0.0879833772778511
8152475637.jpg,-1.008457899093628
8152535252.jpg,-0.9345573782920837
8152567908.jpg,-0.7307474613189697
8152645114.jpg,-0.1833309531211853
8154204617.jpg,-0.26464012265205383
8154345084.jpg,-0.14829248189926147
8325732255.jpg,-0.34036388993263245
8336846212.jpg,-0.412046879529953
8349327834.jpg,-0.7977620363235474
8354529751.jpg,-0.05340499058365822
8362730833.jpg,-0.033440858125686646
8379707865.jpg,-0.23260298371315002
8392357033.jpg,-0.028802761808037758
8399629946.jpg,-0.6380681395530701
8406395791.jpg,0.15206870436668396
8419228451.jpg,0.1915229856967926
8430377800.jpg,-0.23061509430408478
8438205347.jpg,-0.27763068675994873
8445666777.jpg,-0.2226807177066803
8454689689.jpg,-0.03700466454029083
8461148661.jpg,-0.7200398445129395
8468299060.jpg,-0.343279629945755
8129206186.jpg,-0.056547194719314575
81292981.jpg,-0.9081345200538635
8130387818.jpg,-0.47170424461364746
8130446271.jpg,-0.47155991196632385
8130469512.jpg,-0.5003296136856079
8130745750.jpg,-0.7520298957824707
8131856300.jpg,-0.3488158583641052
8132171428.jpg,-0.14022058248519897
8132808180.jpg,-0.2693086862564087
8132835141.jpg,0.04547763243317604
8134031054.jpg,-1.0441232919692993
8135725807.jpg,0.024560462683439255
8136167992.jpg,-0.6260016560554504
8137649050.jpg,-0.1781049519777298
8137709650.jpg,-0.002601597923785448
8137767984.jpg,-1.0069081783294678
8138101923.jpg,-0.11260238289833069
8120735257.jpg,-0.2054145187139511
8120809574.jpg,-0.8639777898788452
8121424411.jpg,-0.6392644643783569
8121591181.jpg,-0.8086492419242859
8121860471.jpg,-0.07834543287754059
8121986127.jpg,-0.048695892095565796
8122853098.jpg,-0.46246907114982605
8123324192.jpg,-0.7158978581428528
8125828960.jpg,-0.6814107298851013
8125869229.jpg,0.09919629245996475
8126953338.jpg,-0.553403913974762
8127311442.jpg,-0.8186187148094177
8127846229.jpg,-1.1929306983947754
8128148667.jpg,-0.22494524717330933
8128298263.jpg,-0.12470202893018723
8128596449.jpg,-0.7262061238288879
8128896956.jpg,-0.9565350413322449
8109380358.jpg,-0.7819252014160156
8109558815.jpg,-0.46362239122390747
8109560495.jpg,0.15670321881771088
8110370052.jpg,0.06798256188631058
8113113251.jpg,-0.4206286370754242
8113190555.jpg,-0.03158680349588394
8113244210.jpg,-0.05938874930143356
8113245382.jpg,0.03483237698674202
8113369457.jpg,-0.23014682531356812
8113498731.jpg,0.1004769429564476
8114138182.jpg,0.007831506431102753
8114369605.jpg,-0.43733179569244385
8115151138.jpg,-0.0744391679763794
8115433304.jpg,-0.7886589169502258
8116678978.jpg,-0.47458404302597046
8116711629.jpg,-0.21834291517734528
8118290739.jpg,-0.34008532762527466
8100783568.jpg,-0.2625353932380676
8101870815.jpg,-0.5503948330879211
8102502953.jpg,-0.3161204159259796
8102673511.jpg,-0.7498181462287903
8103481984.jpg,-0.868809163570404
8103867208.jpg,-0.34217625856399536
8104089685.jpg,-0.2621272802352905
8105160200.jpg,-0.774973452091217
8106242836.jpg,-0.136695995926857
8106557639.jpg,-0.5997684001922607
8106933398.jpg,-0.08338508009910583
8107402006.jpg,-0.04550646245479584
8107454103.jpg,0.020093277096748352
8108582186.jpg,-0.08168058097362518
8108590859.jpg,-1.0414687395095825
8108709244.jpg,-0.1447540521621704
8108820426.jpg,-0.04696151986718178
8087906672.jpg,-0.10386192053556442
8088105369.jpg,-0.022262880578637123
8088110789.jpg,0.14383527636528015
8088364175.jpg,-1.046736717224121
8089499290.jpg,-0.18502895534038544
8090282985.jpg,-0.71257084608078
8090361774.jpg,-0.08285560458898544
8091151386.jpg,-0.7980670928955078
8093852043.jpg,-0.4944230020046234
8094310910.jpg,0.031018396839499474
8094870766.jpg,0.0008719409233890474
80954980.jpg,-0.34858131408691406
8095635777.jpg,-0.8654635548591614
8095851163.jpg,-1.1138758659362793
8096129179.jpg,-0.4772459864616394
8100293037.jpg,-0.4085249602794647
8100313754.jpg,0.02790507860481739
8076181424.jpg,0.14911067485809326
8077318332.jpg,-0.9514319896697998
8077601732.jpg,-0.3011445701122284
8077634378.jpg,-0.5617675185203552
8078070846.jpg,-0.9916466474533081
8078731890.jpg,-0.04426567628979683
8079522861.jpg,-0.31197017431259155
8081563599.jpg,-0.7838107347488403
8081688318.jpg,-0.279836505651474
8082249517.jpg,-0.053742919117212296
8083120146.jpg,-0.01823459565639496
8083395637.jpg,-0.030930036678910255
8083559682.jpg,-0.32019761204719543
8084074435.jpg,-1.0257720947265625
8084640023.jpg,-0.5801902413368225
8086705362.jpg,-0.019874753430485725
8086991348.jpg,-0.5506072044372559
8062771626.jpg,0.11332743614912033
8064104833.jpg,-0.2809602916240692
8064361291.jpg,-0.6756500601768494
8065579848.jpg,-0.412099689245224
8066151099.jpg,-0.6693373322486877
8066534702.jpg,-0.4238857924938202
8066713457.jpg,-0.18222029507160187
8067632249.jpg,-0.1789063811302185
8069073334.jpg,-0.8081378936767578
8070731836.jpg,-0.25204047560691833
8072726562.jpg,-0.8460989594459534
8072879274.jpg,-0.26998287439346313
8073301888.jpg,-0.31778138875961304
8073500928.jpg,-0.7076699137687683
8073658473.jpg,0.1645190566778183
8074116162.jpg,-0.8205995559692383
8074309631.jpg,-0.4714880585670471
8048106336.jpg,-0.27373307943344116
8049709940.jpg,-0.6151942014694214
80498915.jpg,-0.32292428612709045
8050471028.jpg,0.05281229317188263
8050482362.jpg,-0.6855807304382324
8050953362.jpg,0.15851306915283203
8051569032.jpg,-0.24450445175170898
8053452721.jpg,-0.8789612054824829
8054439590.jpg,-0.4675057828426361
8055471009.jpg,-0.36062291264533997
8055570957.jpg,-0.4355694055557251
8056188485.jpg,-0.7383084893226624
8056693769.jpg,-0.11601706594228745
8058467090.jpg,-0.7903995513916016
8059797614.jpg,-0.35023951530456543
8060303212.jpg,-0.7097010612487793
8060465172.jpg,-0.23700249195098877
8040993311.jpg,-0.706990122795105
8041277931.jpg,0.05863507091999054
80417582.jpg,-0.7598134279251099
8041921391.jpg,-0.3181510269641876
8041987489.jpg,-0.7537811398506165
8042065108.jpg,-0.21322987973690033
8042361563.jpg,-0.26215508580207825
8042697281.jpg,-0.65186607837677
8042762603.jpg,0.0023602463770657778
8043120593.jpg,-0.28163278102874756
8043238323.jpg,0.08862645924091339
8043482690.jpg,-0.41770926117897034
8044678667.jpg,0.04188838228583336
8044704113.jpg,-0.0856388658285141
8044706176.jpg,-0.9275810718536377
8045159223.jpg,-0.7167943716049194
8045790915.jpg,-0.6629834175109863
8023758470.jpg,-0.47347888350486755
8025466958.jpg,-0.5389675498008728
8026326591.jpg,-0.421830952167511
8027425918.jpg,-0.07243210822343826
8030242803.jpg,-0.5732530951499939
8033033726.jpg,-0.022280562669038773
8033437927.jpg,-0.13130779564380646
8034708472.jpg,-0.4579392671585083
8034781018.jpg,0.01879950799047947
8035433785.jpg,0.2159217745065689
8035478082.jpg,-1.1391125917434692
8036033409.jpg,-0.08830120414495468
8036386438.jpg,-0.2298741638660431
8036607222.jpg,0.04034949466586113
8039052171.jpg,0.04156619682908058
8039894154.jpg,-0.9497390985488892
8040007574.jpg,-0.25755929946899414
8015637389.jpg,-0.16691024601459503
8015825692.jpg,-0.21941980719566345
8016728166.jpg,-0.2621985971927643
8016790601.jpg,0.04087452217936516
8016871394.jpg,-0.1251617968082428
8016925192.jpg,0.014087346382439137
8017805417.jpg,0.16464567184448242
80184044.jpg,-1.0025358200073242
8019221019.jpg,-0.8501042723655701
8020716606.jpg,-0.04105529189109802
8020739978.jpg,-0.11551006883382797
8020768393.jpg,-0.33690345287323
8021300262.jpg,-0.05880633369088173
8021353022.jpg,-0.0680275708436966
8021456503.jpg,-0.0966980829834938
8021464988.jpg,-0.04878225177526474
8022493551.jpg,-0.14434318244457245
8000770201.jpg,-0.43415018916130066
8001662105.jpg,-0.6843478679656982
8002007313.jpg,0.08997756987810135
8003027258.jpg,-0.4231405258178711
8003457683.jpg,-0.33771276473999023
8003576007.jpg,-0.10481321066617966
8003923043.jpg,-0.22653304040431976
8005430981.jpg,0.02774251438677311
8005792260.jpg,-0.3882436454296112
8006234274.jpg,0.17728546261787415
8008251007.jpg,-0.94622403383255
8008341376.jpg,-0.1365327686071396
8009325601.jpg,0.11201691627502441
8009623425.jpg,-0.6275596618652344
8010069396.jpg,-0.4543275535106659
8010819148.jpg,-0.03406284376978874
8012731043.jpg,-0.634347677230835
7991223182.jpg,-0.4814237058162689
7991449337.jpg,0.22292384505271912
7992243526.jpg,-0.8756011724472046
7992863678.jpg,-0.54752117395401
7993315454.jpg,-0.7796529531478882
7993457702.jpg,-0.615738570690155
7994018610.jpg,-0.26938995718955994
7994058325.jpg,-0.7450771927833557
7994313310.jpg,0.06957430392503738
7996052982.jpg,-0.04327678307890892
7996349699.jpg,-0.21808084845542908
7998024612.jpg,-0.5298328995704651
7998388938.jpg,-0.17346282303333282
7998553110.jpg,-0.03339061886072159
7999186610.jpg,-0.8998781442642212
7999779242.jpg,-0.27514511346817017
7999886083.jpg,0.050941530615091324
7979358830.jpg,-0.2380823940038681
7979712862.jpg,-0.6116227507591248
7979893598.jpg,-0.4490160644054413
7980164509.jpg,-0.44905877113342285
7980394491.jpg,-0.4234189987182617
7981422171.jpg,-0.33058199286460876
7981733981.jpg,-0.5634254813194275
7983035556.jpg,0.003100805217400193
7983388187.jpg,-0.4327397048473358
7983529291.jpg,-0.7834016680717468
7983700558.jpg,-0.15688970685005188
7984667593.jpg,-0.3911486268043518
7985643395.jpg,-0.027263155207037926
7987564601.jpg,-0.42984798550605774
7987926613.jpg,-0.16618072986602783
7989292953.jpg,-0.8056429624557495
7989520325.jpg,-1.1690599918365479
7964487966.jpg,0.2167164534330368
7964545096.jpg,-1.1067296266555786
7965307114.jpg,0.0038986520376056433
7967382050.jpg,-0.8219375610351562
7969243650.jpg,-0.33326151967048645
7969415278.jpg,-0.8298024535179138
7969516070.jpg,-0.048955027014017105
7969586312.jpg,-0.36460810899734497
7971560974.jpg,-0.24741721153259277
7972772456.jpg,-0.04724574089050293
7973547250.jpg,-0.3713332712650299
7974391613.jpg,-0.13343417644500732
7974813040.jpg,0.08866824954748154
7974813912.jpg,-0.31733471155166626
7975750167.jpg,-0.3611290156841278
7977665407.jpg,-0.6168397068977356
7978014444.jpg,-0.4358900487422943
7946144914.jpg,-0.36656686663627625
7946380974.jpg,-0.05398884415626526
7946509460.jpg,-0.3378107249736786
7946535104.jpg,-0.40568414330482483
7946918290.jpg,-0.9129210710525513
79475896.jpg,-1.009946584701538
7951947544.jpg,-0.919452965259552
7954181598.jpg,-0.22613807022571564
7954324384.jpg,-0.3899783194065094
7954849148.jpg,0.09811760485172272
7955276034.jpg,-0.40690869092941284
7955555286.jpg,-0.2806774079799652
7955776040.jpg,-0.9539558291435242
7956634196.jpg,-0.9270872473716736
7957309250.jpg,0.07609980553388596
7957627098.jpg,-0.4383845329284668
7959317086.jpg,-0.29547759890556335
7921753876.jpg,-0.00737394904717803
7923574034.jpg,-0.5406314730644226
7924068268.jpg,-0.5220603346824646
7924366.jpg,-1.1548248529434204
7926649668.jpg,-0.8073221445083618
7927998516.jpg,-0.09045547991991043
7928561010.jpg,-1.0216639041900635
7929212614.jpg,0.07169396430253983
7929526740.jpg,-0.003235711483284831
7931367844.jpg,0.025885969400405884
7934073070.jpg,-0.8607537746429443
7934781744.jpg,-0.02581907995045185
7935628474.jpg,0.042098864912986755
7937116986.jpg,-0.14749853312969208
7940282852.jpg,-0.8564316034317017
7940912870.jpg,-0.8800923824310303
7942038522.jpg,-0.7179457545280457
8154496951.jpg,-1.1633495092391968
8164370728.jpg,-0.4209230840206146
8177148898.jpg,-0.4492338299751282
8183790186.jpg,-0.5008714199066162
8194129270.jpg,-0.48706769943237305
8203037764.jpg,-0.21859422326087952
8213296844.jpg,-0.8327041268348694
8223457724.jpg,-0.8990843296051025
8232299487.jpg,-0.5018599033355713
8242266673.jpg,-0.28494811058044434
8252742940.jpg,0.13956263661384583
8263420706.jpg,-0.6925916075706482
8270913623.jpg,-0.3914962708950043
8283451606.jpg,-0.5146890878677368
8297923368.jpg,-0.17113320529460907
8305669061.jpg,0.09923198819160461
7906332480.jpg,0.1665799617767334
7908624656.jpg,-0.06832101196050644
7908884988.jpg,0.06024297699332237
7909059554.jpg,-0.5775040984153748
7911339166.jpg,0.010598032735288143
7911502338.jpg,-0.47894710302352905
7911673358.jpg,-0.42315763235092163
7913897946.jpg,-0.32638004422187805
7914158128.jpg,-0.3030816316604614
7914531096.jpg,-0.08246124535799026
7914714726.jpg,-0.24101637303829193
7915207374.jpg,-0.5179383754730225
7915889156.jpg,-0.5401707887649536
7917906506.jpg,-0.9166411757469177
7919265884.jpg,-0.5710251331329346
7919270808.jpg,-0.6657883524894714
7919700760.jpg,-0.3302140533924103
7887126684.jpg,0.07837394624948502
7889791504.jpg,0.014722834341228008
7892040540.jpg,-0.574675440788269
7892635308.jpg,-0.21875570714473724
7893560424.jpg,-0.4838457405567169
7896479602.jpg,0.001706806942820549
7897296676.jpg,-0.17222873866558075
7899104502.jpg,-0.5178343653678894
7900291786.jpg,-0.3746918737888336
7900303150.jpg,-0.9359930157661438
7902540732.jpg,0.04420105367898941
7903006270.jpg,-0.006486625876277685
7903635044.jpg,-0.20457369089126587
7903686666.jpg,-0.40710341930389404
7903714372.jpg,-0.7780512571334839
7904253618.jpg,-0.8441511988639832
7904310752.jpg,-0.05302760750055313
7863241080.jpg,-0.20926080644130707
7866144530.jpg,0.06073542684316635
7866480612.jpg,-0.1013203114271164
7867041724.jpg,-0.016194740310311317
7867646032.jpg,0.16623455286026
7868631444.jpg,-0.6741788387298584
7870300862.jpg,-0.5030850172042847
7870688128.jpg,-0.25251972675323486
7871237210.jpg,-0.27330678701400757
7871346190.jpg,-0.19845297932624817
7875370780.jpg,0.059024628251791
7875374202.jpg,-0.22668837010860443
7875422248.jpg,0.10124900192022324
7877688978.jpg,-0.7303781509399414
7878410170.jpg,-0.8035227060317993
7880797072.jpg,-0.4884945750236511
7881174736.jpg,-0.5274184346199036
7841725264.jpg,-0.5870388746261597
7841765362.jpg,0.09825143963098526
7841859142.jpg,-0.6251375079154968
7841962592.jpg,-0.24230502545833588
7842127896.jpg,-0.04007083922624588
7843258130.jpg,-0.17746159434318542
7843358908.jpg,-0.16230005025863647
7843799770.jpg,-0.0871865302324295
7844179556.jpg,0.0020691989921033382
7845980046.jpg,0.07522780448198318
7846766204.jpg,-0.03291064500808716
7850123296.jpg,-0.17168477177619934
7853457684.jpg,-0.4384004473686218
7854876374.jpg,-0.4235556125640869
7856175732.jpg,-0.09838704019784927
7856451374.jpg,-0.19745679199695587
7859713146.jpg,0.22113516926765442
7811282766.jpg,-0.028395535424351692
7811388288.jpg,-1.1677930355072021
7814162374.jpg,-0.6258233785629272
7816938468.jpg,-0.450472891330719
7819211312.jpg,-0.3055126368999481
7819353184.jpg,0.02204185165464878
